267.18749999999983   1979.3004996431123
323.4375   1982.8693790149894
379.6874999999999   1985.0107066381158
435.93749999999994   1986.438258386867
492.1875000000001   1982.8693790149896
548.4375000000001   1977.1591720199858
604.6875   1966.4525339043541
660.9374999999998   1955.7458957887222
717.1874999999998   1944.3254817987151
773.4374999999999   1935.7601713062102
829.6874999999998   1925.0535331905785
885.9375   1916.488222698073
942.1874999999998   1909.350463954319
998.4374999999998   1901.4989293361887
1054.6875   1895.788722341185
1110.9374999999998   1887.9371877230553
1167.1875000000002   1880.7994289793005
1223.4375000000002   1874.3754461099215
1279.6875   1865.8101356174163
1335.9375   1858.672376873662
1392.1875000000002   1851.5346181299076
1448.4375   1842.9693076374022
1504.6875000000002   1835.8315488936476
1560.9374999999998   1826.5524625267665
1617.1875000000002   1816.5596002855107
1673.4375   1805.8529621698785
1729.6875000000002   1790.1498929336192
1785.9375000000002   1773.7330478229837
1842.1875   1755.8886509635977
1898.4375000000002   1738.0442541042119
1954.6875   1717.3447537473235
2010.9375   1699.5003568879374
2067.1875000000005   1680.228408279801
2123.4374999999995   1663.09778729479
2179.6875   1645.967166309779
2235.9375   1629.5503211991436
2292.1875   1614.5610278372592
2348.4375000000005   1597.4304068522486
2404.6875   1581.013561741613
2460.9375   1563.1691648822273
2517.1875   1541.7558886509637
2573.4375   1514.6324054246966
2629.6875   1488.2226980728053
2685.9375   1464.6680942184157
2742.1875   1445.3961456102788
2798.4374999999995   1426.8379728765167
2854.6875   1409.707351891506
2910.9375   1394.0042826552465
2967.1875   1377.5874375446112
3023.4375000000005   1359.743040685225
3079.6875   1341.898643825839
3135.9375   1323.3404710920772
3192.1875   1305.4960742326907
3225   1056.10278372591
3248.4374999999995   1285.5103497501782
3276.5625   1092.0770877944324
3276.5624999999995   1028.5510349750177
3304.6875   1265.5246252676657
3332.8125   1117.0592433975737
3332.8124999999995   1014.2755174875088
3360.9375   1239.8286937901496
3389.0624999999995   1154.1755888650964
3389.0625000000005   1002.1413276231261
3417.1874999999995   1207.1377587437541
3421.8749999999995   1164.882226980728
3445.3124999999995   992.14846538187
3501.5625   981.4418272662383
3557.8125   972.8765167737326
3614.0625   965.7387580299784
3670.3125   957.8872234118485
3726.5625   952.8907922912209
3782.8124999999995   946.4668094218415
3839.0625   943.6117059243398
3895.3125   937.9014989293361
3951.5625000000005   931.4775160599572
4007.8125   928.6224125624553
4064.0624999999995   922.9122055674517
4120.312500000001   918.6295503211994
4176.5625   912.20556745182
4232.812499999999   908.636688079943
4289.0625   903.6402569593148
4345.3125   902.9264810849392
4401.5625   898.6438258386868
4457.8125   895.0749464668094
4514.0625   895.0749464668098
4570.3125   895.0749464668091
4626.5625   895.0749464668096
4682.8125   895.074946466809
4739.0625   895.0749464668093
4795.312500000001   895.0749464668095
4851.5625   895.0749464668098
4907.8125   895.0749464668094
4964.0625   895.0749464668097
5020.312500000001   895.0749464668098
5076.5625   895.0749464668099
5132.8125   895.0749464668095
5189.0625   895.0749464668093
5245.3125   895.788722341185
5301.5625   900.785153461813
5357.8125   903.6402569593143
5414.0625   905.7815845824413
5470.312500000001   909.3504639543183
5526.5625   912.2055674518194
5582.8125   912.2055674518206
5639.0625   912.2055674518199
5695.3125   912.2055674518207
5751.5625   912.2055674518205
5807.8125   912.2055674518208
5864.062499999999   907.9229122055675
5920.3125   903.6402569593153
5976.5625   902.2127052105643
6009.375   899.3576017130623
