366.13274515280784    780.7219980158538
533.7545630544292    781.9760554019822
673.2323280968571    809.808038681217
786.6320564807413    800.459917359352
937.0611521531836    779.1409417951705
1041.2288221299711    751.2010826117527
1160.5087504695489    721.9262591140691
1279.7886788091273    692.6514356163855
1338.6195736975426    668.7164693757645
1375.1866156824592    651.4327268524315
1357.3004054978187    620.8903614805968
1347.3748591352592    594.3292911975188
1444.6220972231588    574.3621355576317
1556.8660123479383    551.7317935332248
1721.8294597536187    522.4367433035069
1878.9478246631281    490.48862005528633
2197.2299008890127    473.08014601774164
2478.7137724781596    470.29897036302157
2601.114396617319    476.8861427622011
2874.984348362116    474.1083382294866
3027.725070552767    479.35380407038895
3293.7499398013924    473.922926519172
3597.7288269458595    467.14697128767216
3848.179112528052    457.7381697697042
4098.282654132514    444.3447020409736
4409.875461121331    437.56537568746813
4706.587172399178    434.77745778873657
5140.349440875334    431.92885969390204
5588.87722373655    423.76063107403934
6015.372316346089    424.9000703119731
