1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 6.000000000000000000e+02 1.445113086700439453e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 7.000000000000000000e+02 1.417765617370605469e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 8.000000000000000000e+02 1.383221054077148438e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 9.000000000000000000e+02 1.384456443786621094e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 1.000000000000000000e+03 1.391344547271728516e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 1.100000000000000000e+03 1.386534595489501953e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 1.200000000000000000e+03 1.440866565704345703e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 1.300000000000000000e+03 1.327656173706054688e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 2.500000000000000000e+03 1.406947040557861328e+01
1.000000000000000000e+01 2.000000000000000000e+02 3.000000000000000000e+02 5.000000000000000000e+03 1.394378471374511719e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 2.000000000000000000e+02 1.445031738281250000e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 3.000000000000000000e+02 1.384493732452392578e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 4.000000000000000000e+02 1.286249732971191406e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+02 1.425011253356933594e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 6.000000000000000000e+02 1.399099349975585938e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 7.000000000000000000e+02 1.409383296966552734e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 8.000000000000000000e+02 1.416004848480224609e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 9.000000000000000000e+02 1.370482921600341797e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 1.000000000000000000e+03 1.366504478454589844e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 1.100000000000000000e+03 1.360587215423583984e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 1.200000000000000000e+03 1.343869113922119141e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 1.300000000000000000e+03 1.433061313629150391e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 2.500000000000000000e+03 1.369718074798583984e+01
1.000000000000000000e+01 2.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+03 1.329511165618896484e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 2.000000000000000000e+02 1.396631145477294922e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 3.000000000000000000e+02 1.397259902954101562e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 4.000000000000000000e+02 1.437230205535888672e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 1.396945858001708984e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 6.000000000000000000e+02 1.323787689208984375e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 7.000000000000000000e+02 1.422219562530517578e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 8.000000000000000000e+02 1.443316459655761719e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 9.000000000000000000e+02 1.356479263305664062e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 1.000000000000000000e+03 1.324966812133789062e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 1.100000000000000000e+03 1.355481719970703125e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 1.200000000000000000e+03 1.399340915679931641e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 1.300000000000000000e+03 1.402623653411865234e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 2.500000000000000000e+03 1.339755439758300781e+01
1.000000000000000000e+01 2.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+03 1.387528419494628906e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 2.000000000000000000e+02 1.458020210266113281e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 3.000000000000000000e+02 1.454288482666015625e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 4.000000000000000000e+02 1.400510025024414062e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 5.000000000000000000e+02 1.463286876678466797e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 6.000000000000000000e+02 1.405316448211669922e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 7.000000000000000000e+02 1.370683670043945312e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 8.000000000000000000e+02 1.262977600097656250e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 9.000000000000000000e+02 1.375360774993896484e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 1.000000000000000000e+03 1.325986194610595703e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 1.100000000000000000e+03 1.400304222106933594e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 1.200000000000000000e+03 1.490699672698974609e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 1.300000000000000000e+03 1.333363151550292969e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 2.500000000000000000e+03 1.413332748413085938e+01
1.000000000000000000e+01 2.000000000000000000e+02 6.000000000000000000e+02 5.000000000000000000e+03 1.390804100036621094e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 2.000000000000000000e+02 1.373788166046142578e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 3.000000000000000000e+02 1.389754772186279297e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 4.000000000000000000e+02 1.462522220611572266e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 5.000000000000000000e+02 1.412497901916503906e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 6.000000000000000000e+02 1.450692462921142578e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 7.000000000000000000e+02 1.414004325866699219e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 8.000000000000000000e+02 1.396840953826904297e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 9.000000000000000000e+02 1.330456733703613281e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 1.000000000000000000e+03 1.306514263153076172e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 1.100000000000000000e+03 1.449478435516357422e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 1.200000000000000000e+03 1.356132888793945312e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 1.300000000000000000e+03 1.458853626251220703e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 2.500000000000000000e+03 1.452603149414062500e+01
1.000000000000000000e+01 2.000000000000000000e+02 7.000000000000000000e+02 5.000000000000000000e+03 1.346623420715332031e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 2.000000000000000000e+02 1.429241085052490234e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 3.000000000000000000e+02 1.280193805694580078e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 4.000000000000000000e+02 1.358800983428955078e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 5.000000000000000000e+02 1.472746276855468750e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 6.000000000000000000e+02 1.417138671875000000e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 7.000000000000000000e+02 1.356522560119628906e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 8.000000000000000000e+02 1.428887271881103516e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 9.000000000000000000e+02 1.308531951904296875e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 1.000000000000000000e+03 1.315912151336669922e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 1.100000000000000000e+03 1.363277053833007812e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 1.200000000000000000e+03 1.368585300445556641e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 1.300000000000000000e+03 1.440117073059082031e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 2.500000000000000000e+03 1.360375404357910156e+01
1.000000000000000000e+01 2.000000000000000000e+02 8.000000000000000000e+02 5.000000000000000000e+03 1.403637886047363281e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 2.000000000000000000e+02 1.402793025970458984e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 3.000000000000000000e+02 1.286124229431152344e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 4.000000000000000000e+02 1.411627101898193359e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 5.000000000000000000e+02 1.400063896179199219e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 6.000000000000000000e+02 1.340651226043701172e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 7.000000000000000000e+02 1.386423778533935547e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 8.000000000000000000e+02 1.330655193328857422e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 9.000000000000000000e+02 1.381561279296875000e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 1.000000000000000000e+03 1.334289646148681641e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 1.100000000000000000e+03 1.384866428375244141e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 1.200000000000000000e+03 1.382166481018066406e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 1.300000000000000000e+03 1.209786605834960938e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 2.500000000000000000e+03 1.414737129211425781e+01
1.000000000000000000e+01 2.000000000000000000e+02 9.000000000000000000e+02 5.000000000000000000e+03 1.431961059570312500e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+02 1.436125469207763672e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 3.000000000000000000e+02 1.454288482666015625e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 4.000000000000000000e+02 1.373195171356201172e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 5.000000000000000000e+02 1.348347282409667969e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 6.000000000000000000e+02 1.313592529296875000e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 7.000000000000000000e+02 1.302527999877929688e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 8.000000000000000000e+02 1.393597888946533203e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 9.000000000000000000e+02 1.372082996368408203e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 1.000000000000000000e+03 1.365970420837402344e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 1.100000000000000000e+03 1.463655757904052734e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 1.200000000000000000e+03 1.433349800109863281e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 1.300000000000000000e+03 1.458247852325439453e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 2.500000000000000000e+03 1.394201374053955078e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.000000000000000000e+03 5.000000000000000000e+03 1.250433444976806641e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 2.000000000000000000e+02 1.240465259552001953e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 3.000000000000000000e+02 1.421637821197509766e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 4.000000000000000000e+02 1.361136722564697266e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 5.000000000000000000e+02 1.410557270050048828e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 6.000000000000000000e+02 1.377269458770751953e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 7.000000000000000000e+02 1.448336601257324219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 8.000000000000000000e+02 1.363777160644531250e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 9.000000000000000000e+02 1.341261672973632812e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 1.000000000000000000e+03 1.361768722534179688e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 1.100000000000000000e+03 1.338997745513916016e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 1.200000000000000000e+03 1.360205841064453125e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 1.300000000000000000e+03 1.326392364501953125e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 2.500000000000000000e+03 1.361810779571533203e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.100000000000000000e+03 5.000000000000000000e+03 1.402657508850097656e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 2.000000000000000000e+02 1.432656669616699219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 3.000000000000000000e+02 1.389064121246337891e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 4.000000000000000000e+02 1.368463516235351562e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 5.000000000000000000e+02 1.457208538055419922e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 6.000000000000000000e+02 1.415593814849853516e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 7.000000000000000000e+02 1.356176185607910156e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 8.000000000000000000e+02 1.442356777191162109e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 9.000000000000000000e+02 1.385386943817138672e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 1.000000000000000000e+03 1.451872539520263672e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 1.100000000000000000e+03 1.445004653930664062e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 1.200000000000000000e+03 1.445302581787109375e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 1.300000000000000000e+03 1.395402526855468750e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 2.500000000000000000e+03 1.408596611022949219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.200000000000000000e+03 5.000000000000000000e+03 1.300967693328857422e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 2.000000000000000000e+02 1.367241477966308594e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 3.000000000000000000e+02 1.454597949981689453e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 4.000000000000000000e+02 1.368097782135009766e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 5.000000000000000000e+02 1.424135684967041016e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 6.000000000000000000e+02 1.453616142272949219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 7.000000000000000000e+02 1.246524715423583984e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 8.000000000000000000e+02 1.392277717590332031e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 9.000000000000000000e+02 1.343684005737304688e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 1.000000000000000000e+03 1.457437229156494141e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 1.100000000000000000e+03 1.348076152801513672e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 1.200000000000000000e+03 1.408234882354736328e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 1.300000000000000000e+03 1.396736145019531250e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 2.500000000000000000e+03 1.357772636413574219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.300000000000000000e+03 5.000000000000000000e+03 1.332038593292236328e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 2.000000000000000000e+02 1.282639598846435547e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 3.000000000000000000e+02 1.335066413879394531e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 4.000000000000000000e+02 1.398303318023681641e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 5.000000000000000000e+02 1.312394714355468750e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 6.000000000000000000e+02 1.380801963806152344e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 7.000000000000000000e+02 1.455549144744873047e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 8.000000000000000000e+02 1.411530113220214844e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 9.000000000000000000e+02 1.451715660095214844e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 1.000000000000000000e+03 1.447722911834716797e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 1.100000000000000000e+03 1.333948802947998047e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 1.200000000000000000e+03 1.474587535858154297e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 1.300000000000000000e+03 1.419044494628906250e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 2.500000000000000000e+03 1.407707595825195312e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.400000000000000000e+03 5.000000000000000000e+03 1.453201198577880859e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 2.000000000000000000e+02 1.364358997344970703e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 3.000000000000000000e+02 1.381333827972412109e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 4.000000000000000000e+02 1.442933177947998047e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 5.000000000000000000e+02 1.403131389617919922e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 6.000000000000000000e+02 1.386755847930908203e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 7.000000000000000000e+02 1.360036087036132812e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 8.000000000000000000e+02 1.437117195129394531e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 9.000000000000000000e+02 1.249673366546630859e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 1.000000000000000000e+03 1.416981601715087891e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 1.100000000000000000e+03 1.399202919006347656e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 1.200000000000000000e+03 1.476273155212402344e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 1.300000000000000000e+03 1.295731258392333984e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 2.500000000000000000e+03 1.446946430206298828e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.500000000000000000e+03 5.000000000000000000e+03 1.359313011169433594e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 2.000000000000000000e+02 1.400989341735839844e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 3.000000000000000000e+02 1.428473663330078125e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 4.000000000000000000e+02 1.327000045776367188e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 5.000000000000000000e+02 1.346987628936767578e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 6.000000000000000000e+02 1.380725860595703125e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 7.000000000000000000e+02 1.424498462677001953e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 8.000000000000000000e+02 1.385906124114990234e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 9.000000000000000000e+02 1.258960723876953125e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 1.000000000000000000e+03 1.329760456085205078e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 1.100000000000000000e+03 1.387785243988037109e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 1.200000000000000000e+03 1.469724559783935547e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 1.300000000000000000e+03 1.423043155670166016e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 2.500000000000000000e+03 1.368625926971435547e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.600000000000000000e+03 5.000000000000000000e+03 1.352368640899658203e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 2.000000000000000000e+02 1.340698242187500000e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 3.000000000000000000e+02 1.435328483581542969e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 4.000000000000000000e+02 1.422647094726562500e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 5.000000000000000000e+02 1.421699142456054688e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 6.000000000000000000e+02 1.473143959045410156e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 7.000000000000000000e+02 1.418639945983886719e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 8.000000000000000000e+02 1.338332271575927734e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 9.000000000000000000e+02 1.473470878601074219e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 1.000000000000000000e+03 1.452264308929443359e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 1.100000000000000000e+03 1.407443428039550781e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 1.200000000000000000e+03 1.401399230957031250e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 1.300000000000000000e+03 1.266910648345947266e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 2.500000000000000000e+03 1.403266620635986328e+01
1.000000000000000000e+01 2.000000000000000000e+02 1.700000000000000000e+03 5.000000000000000000e+03 1.414227676391601562e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 2.000000000000000000e+02 1.296445846557617188e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 3.000000000000000000e+02 1.387271213531494141e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 4.000000000000000000e+02 1.426750373840332031e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 5.000000000000000000e+02 1.332824611663818359e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 6.000000000000000000e+02 1.405349826812744141e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 7.000000000000000000e+02 1.417796897888183594e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 8.000000000000000000e+02 1.390984439849853516e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 9.000000000000000000e+02 1.454572200775146484e+01
1.000000000000000000e+01 2.000000000000000000e+02 2.500000000000000000e+03 1.000000000000000000e+03 1.271782016754150391e+01
